loss,mae,val_loss,val_mae,experimento,dense_config,optimizer,epoch
0.003430400975048542,0.03893674165010452,0.00363552151247859,0.04133808985352516,64_32_relu_rmsprop,64_32_relu,RMSprop,26
0.0034211105667054653,0.038893040269613266,0.0036308178678154945,0.04129616171121597,64_32_relu_rmsprop,64_32_relu,RMSprop,27
0.0034146104007959366,0.038864292204380035,0.0036390142049640417,0.04133882373571396,64_32_relu_rmsprop,64_32_relu,RMSprop,28
0.0034065975341945887,0.03880492225289345,0.0036347778514027596,0.041320160031318665,64_32_relu_rmsprop,64_32_relu,RMSprop,29
0.0033997013233602047,0.03877163305878639,0.003634506370872259,0.041348423808813095,64_32_relu_rmsprop,64_32_relu,RMSprop,30
0.042447734624147415,0.1287497729063034,0.004247273318469524,0.04868897423148155,64_32_relu_adam,64_32_relu,Adam,1
0.004049761686474085,0.0430937223136425,0.0036774149630218744,0.043610621243715286,64_32_relu_adam,64_32_relu,Adam,2
0.003140160348266363,0.03643438592553139,0.0034320249687880278,0.04104239493608475,64_32_relu_adam,64_32_relu,Adam,3
0.002492916537448764,0.031290460377931595,0.0034031972754746675,0.04068461433053017,64_32_relu_adam,64_32_relu,Adam,4
0.001996371429413557,0.027239365503191948,0.003486147616058588,0.041367243975400925,64_32_relu_adam,64_32_relu,Adam,5
0.001576836220920086,0.023531323298811913,0.0036425525322556496,0.04261539876461029,64_32_relu_adam,64_32_relu,Adam,6
0.0012324088020250201,0.02041556127369404,0.003857971867546439,0.044222068041563034,64_32_relu_adam,64_32_relu,Adam,7
0.0009815258672460914,0.018332811072468758,0.004057825542986393,0.04573593661189079,64_32_relu_adam,64_32_relu,Adam,8
0.0009913700632750988,0.020295968279242516,0.005489972420036793,0.05645899474620819,64_32_relu_adam,64_32_relu,Adam,9
0.003352490486577153,0.04181027412414551,0.003483907086774707,0.04222964122891426,64_32_relu_adam,64_32_relu,Adam,10
0.0023505312856286764,0.03540733456611633,0.004139237571507692,0.04670656844973564,64_32_relu_adam,64_32_relu,Adam,11
0.0013406039215624332,0.02517440728843212,0.00391062255948782,0.044967811554670334,64_32_relu_adam,64_32_relu,Adam,12
0.0010035361628979445,0.021281536668539047,0.003918773494660854,0.04489680007100105,64_32_relu_adam,64_32_relu,Adam,13
0.0008047250448726118,0.0186443068087101,0.004146080929785967,0.04711315035820007,64_32_relu_adam,64_32_relu,Adam,14
0.0008825179538689554,0.020299134775996208,0.00524122454226017,0.05517365783452988,64_32_relu_adam,64_32_relu,Adam,15
0.0020801061764359474,0.03432205319404602,0.004220231901854277,0.048236459493637085,64_32_relu_adam,64_32_relu,Adam,16
0.003886673366650939,0.04736257717013359,0.011378682218492031,0.09397241473197937,64_32_relu_adam,64_32_relu,Adam,17
0.003575575537979603,0.046372316777706146,0.004232590086758137,0.04860419034957886,64_32_relu_adam,64_32_relu,Adam,18
0.002547829644754529,0.03959158807992935,0.004122022073715925,0.047411710023880005,64_32_relu_adam,64_32_relu,Adam,19
0.0016726662870496511,0.03069966472685337,0.0039779250510036945,0.04590841755270958,64_32_relu_adam,64_32_relu,Adam,20
0.0013486804673448205,0.027249520644545555,0.00353630306199193,0.042733076959848404,64_32_relu_adam,64_32_relu,Adam,21
0.0011416441993787885,0.024532601237297058,0.0036697506438940763,0.043811142444610596,64_32_relu_adam,64_32_relu,Adam,22
0.0013301826547831297,0.0271989144384861,0.003958714194595814,0.04591091722249985,64_32_relu_adam,64_32_relu,Adam,23
0.0017464135307818651,0.03194005787372589,0.004882258828729391,0.0530937984585762,64_32_relu_adam,64_32_relu,Adam,24
0.0019734802190214396,0.03387049213051796,0.007195472717285156,0.06949476152658463,64_32_relu_adam,64_32_relu,Adam,25
0.0026006035041064024,0.040734026581048965,0.004464428871870041,0.05084620416164398,64_32_relu_adam,64_32_relu,Adam,26
0.0017921889666467905,0.03356236591935158,0.003414930310100317,0.04182998463511467,64_32_relu_adam,64_32_relu,Adam,27
0.001397094689309597,0.0291940625756979,0.0033010703045874834,0.04068298265337944,64_32_relu_adam,64_32_relu,Adam,28
0.0011431560851633549,0.025986390188336372,0.0033073313534259796,0.040836092084646225,64_32_relu_adam,64_32_relu,Adam,29
0.0009314204216934741,0.02330373041331768,0.003326797392219305,0.0411282554268837,64_32_relu_adam,64_32_relu,Adam,30
0.06390199810266495,0.1648178994655609,0.004691053181886673,0.05165550112724304,128_64_relu_sgd,128_64_relu,SGD,1
0.004668056964874268,0.04643244668841362,0.004471892025321722,0.0498618558049202,128_64_relu_sgd,128_64_relu,SGD,2
0.004501191899180412,0.04501840099692345,0.004307944793254137,0.048483576625585556,128_64_relu_sgd,128_64_relu,SGD,3
0.004373850766569376,0.04388638213276863,0.004189084284007549,0.047470659017562866,128_64_relu_sgd,128_64_relu,SGD,4
0.004282237030565739,0.04303556680679321,0.004098714794963598,0.04670582711696625,128_64_relu_sgd,128_64_relu,SGD,5
0.004211910534650087,0.042359814047813416,0.004024920053780079,0.04605996981263161,128_64_relu_sgd,128_64_relu,SGD,6
0.004154700320214033,0.04178866744041443,0.003962228540331125,0.04550778865814209,128_64_relu_sgd,128_64_relu,SGD,7
0.004106700420379639,0.04129791632294655,0.003907778766006231,0.04502323269844055,128_64_relu_sgd,128_64_relu,SGD,8
0.004065656568855047,0.04086747020483017,0.003859281539916992,0.044588204473257065,128_64_relu_sgd,128_64_relu,SGD,9
0.004029685165733099,0.04047967493534088,0.003814188065007329,0.044187404215335846,128_64_relu_sgd,128_64_relu,SGD,10
0.003997380379587412,0.04012063890695572,0.0037738706450909376,0.043808016926050186,128_64_relu_sgd,128_64_relu,SGD,11
0.003968824632465839,0.039791256189346313,0.0037375492975115776,0.04346581920981407,128_64_relu_sgd,128_64_relu,SGD,12
0.00394444027915597,0.039502449333667755,0.003706166986376047,0.04317263141274452,128_64_relu_sgd,128_64_relu,SGD,13
0.003923001699149609,0.03924863785505295,0.0036775481421500444,0.04289088770747185,128_64_relu_sgd,128_64_relu,SGD,14
0.0039037810638546944,0.039019469171762466,0.003651093225926161,0.042625732719898224,128_64_relu_sgd,128_64_relu,SGD,15
0.0038860950153321028,0.03879685327410698,0.0036254937294870615,0.04235697537660599,128_64_relu_sgd,128_64_relu,SGD,16
0.003869961481541395,0.03857794404029846,0.0036012560594826937,0.042100001126527786,128_64_relu_sgd,128_64_relu,SGD,17
0.003856455208733678,0.03838930279016495,0.003579278476536274,0.041878290474414825,128_64_relu_sgd,128_64_relu,SGD,18
0.003846190171316266,0.03824947401881218,0.003563618054613471,0.04171210899949074,128_64_relu_sgd,128_64_relu,SGD,19
0.0038385423831641674,0.03814174607396126,0.0035520249512046576,0.041587553918361664,128_64_relu_sgd,128_64_relu,SGD,20
0.0038325197529047728,0.03805684298276901,0.0035424786619842052,0.04148712754249573,128_64_relu_sgd,128_64_relu,SGD,21
0.003827389795333147,0.03798713535070419,0.00353410467505455,0.04139973968267441,128_64_relu_sgd,128_64_relu,SGD,22
0.003822846570983529,0.037927716970443726,0.0035264603793621063,0.04132486507296562,128_64_relu_sgd,128_64_relu,SGD,23
0.0038188116159290075,0.037878043949604034,0.0035198130644857883,0.0412604846060276,128_64_relu_sgd,128_64_relu,SGD,24
0.0038153131026774645,0.03783643618226051,0.0035139434039592743,0.04120318219065666,128_64_relu_sgd,128_64_relu,SGD,25
0.003812235314399004,0.03779994323849678,0.0035085969138890505,0.04114985838532448,128_64_relu_sgd,128_64_relu,SGD,26
0.0038094965275377035,0.03776942566037178,0.0035037079360336065,0.04110289365053177,128_64_relu_sgd,128_64_relu,SGD,27
0.0038069558795541525,0.03774266317486763,0.003499300219118595,0.041059743613004684,128_64_relu_sgd,128_64_relu,SGD,28
0.0038044978864490986,0.037719935178756714,0.003494829637929797,0.04101840779185295,128_64_relu_sgd,128_64_relu,SGD,29
0.0038022377993911505,0.03769943118095398,0.0034908622037619352,0.040978435426950455,128_64_relu_sgd,128_64_relu,SGD,30
0.03341608867049217,0.12611746788024902,0.007861841470003128,0.07251960039138794,128_64_relu_rmsprop,128_64_relu,RMSprop,1
0.006482022814452648,0.05755450576543808,0.00420286925509572,0.047810256481170654,128_64_relu_rmsprop,128_64_relu,RMSprop,2
0.004890152718871832,0.0479879304766655,0.003926938399672508,0.04534529522061348,128_64_relu_rmsprop,128_64_relu,RMSprop,3
0.004384130239486694,0.04447267949581146,0.0037964421790093184,0.04395605996251106,128_64_relu_rmsprop,128_64_relu,RMSprop,4
0.004160748794674873,0.04306763410568237,0.0037289157044142485,0.04344192147254944,128_64_relu_rmsprop,128_64_relu,RMSprop,5
0.0040343571454286575,0.04233728349208832,0.0036538199055939913,0.042741809040308,128_64_relu_rmsprop,128_64_relu,RMSprop,6
0.003942155744880438,0.04195048660039902,0.003664202056825161,0.04283871129155159,128_64_relu_rmsprop,128_64_relu,RMSprop,7
0.003863108577206731,0.041570767760276794,0.0036363317631185055,0.042418938130140305,128_64_relu_rmsprop,128_64_relu,RMSprop,8
0.0037907478399574757,0.04123188182711601,0.003632578067481518,0.042290836572647095,128_64_relu_rmsprop,128_64_relu,RMSprop,9
0.00374112231656909,0.041025251150131226,0.003620314411818981,0.04202796891331673,128_64_relu_rmsprop,128_64_relu,RMSprop,10
0.003700705710798502,0.04083435982465744,0.0036236317828297615,0.0419350303709507,128_64_relu_rmsprop,128_64_relu,RMSprop,11
0.0036692125722765923,0.04071743041276932,0.0036204089410603046,0.041772183030843735,128_64_relu_rmsprop,128_64_relu,RMSprop,12
0.00364359631203115,0.04057824984192848,0.0036127546336501837,0.0416177473962307,128_64_relu_rmsprop,128_64_relu,RMSprop,13
0.0036209123209118843,0.040470000356435776,0.0036142272874712944,0.041520409286022186,128_64_relu_rmsprop,128_64_relu,RMSprop,14
0.003604674944654107,0.04037729278206825,0.003627799218520522,0.04154429957270622,128_64_relu_rmsprop,128_64_relu,RMSprop,15
0.003591632703319192,0.04029630869626999,0.0036278136540204287,0.04155122488737106,128_64_relu_rmsprop,128_64_relu,RMSprop,16
0.003576797666028142,0.04022075980901718,0.00361622148193419,0.04137671738862991,128_64_relu_rmsprop,128_64_relu,RMSprop,17
0.0035632806830108166,0.04014116898179054,0.003628237871453166,0.04149309918284416,128_64_relu_rmsprop,128_64_relu,RMSprop,18
0.0035513814073055983,0.0400736927986145,0.0036328849382698536,0.04151047393679619,128_64_relu_rmsprop,128_64_relu,RMSprop,19
0.003544546663761139,0.04002119600772858,0.0036244401708245277,0.041397158056497574,128_64_relu_rmsprop,128_64_relu,RMSprop,20
0.0035344052594155073,0.039965249598026276,0.003629994811490178,0.04145652428269386,128_64_relu_rmsprop,128_64_relu,RMSprop,21
0.0035282226745039225,0.03994535654783249,0.0036341629456728697,0.0414583794772625,128_64_relu_rmsprop,128_64_relu,RMSprop,22
0.0035202116705477238,0.039894722402095795,0.003631855361163616,0.04147794842720032,128_64_relu_rmsprop,128_64_relu,RMSprop,23
0.0035118928644806147,0.0398404598236084,0.0036322488449513912,0.041463397443294525,128_64_relu_rmsprop,128_64_relu,RMSprop,24
0.003504115156829357,0.0397963747382164,0.003638705937191844,0.041538503021001816,128_64_relu_rmsprop,128_64_relu,RMSprop,25
0.003494640812277794,0.039751436561346054,0.003638675669208169,0.04152141883969307,128_64_relu_rmsprop,128_64_relu,RMSprop,26
0.0034875799901783466,0.03970036655664444,0.0036407376173883677,0.04158430173993111,128_64_relu_rmsprop,128_64_relu,RMSprop,27
0.0034790467470884323,0.03967485576868057,0.0036446209996938705,0.04162662476301193,128_64_relu_rmsprop,128_64_relu,RMSprop,28
0.003473314456641674,0.03963121399283409,0.0036399788223206997,0.0415918342769146,128_64_relu_rmsprop,128_64_relu,RMSprop,29
0.0034662887919694185,0.039588361978530884,0.0036455413792282343,0.041616279631853104,128_64_relu_rmsprop,128_64_relu,RMSprop,30
0.04425891488790512,0.1331065595149994,0.004345771390944719,0.04933612048625946,128_64_relu_adam,128_64_relu,Adam,1
0.004210295621305704,0.044070031493902206,0.0037130876444280148,0.04397101327776909,128_64_relu_adam,128_64_relu,Adam,2
0.003274810267612338,0.03745007887482643,0.0034967518877238035,0.04121662676334381,128_64_relu_adam,128_64_relu,Adam,3
0.0026802844367921352,0.03296239674091339,0.003470830386504531,0.04108023643493652,128_64_relu_adam,128_64_relu,Adam,4
0.0021542508620768785,0.02887183241546154,0.0035511809401214123,0.04206908494234085,128_64_relu_adam,128_64_relu,Adam,5
0.0016886317171156406,0.025040950626134872,0.0037326328456401825,0.04345273971557617,128_64_relu_adam,128_64_relu,Adam,6
0.0012922025052830577,0.021589798852801323,0.004074837081134319,0.04572108015418053,128_64_relu_adam,128_64_relu,Adam,7
0.0010380562162026763,0.019771385937929153,0.004231210332363844,0.04655643552541733,128_64_relu_adam,128_64_relu,Adam,8
0.001935906708240509,0.031166810542345047,0.003761228872463107,0.043166905641555786,128_64_relu_adam,128_64_relu,Adam,9
0.0024309728760272264,0.03531124070286751,0.0036356591153889894,0.04222738370299339,128_64_relu_adam,128_64_relu,Adam,10
0.0027998974546790123,0.039177097380161285,0.004322510678321123,0.047205109149217606,128_64_relu_adam,128_64_relu,Adam,11
0.0016983428504317999,0.030469968914985657,0.00564590934664011,0.057725489139556885,128_64_relu_adam,128_64_relu,Adam,12
0.001448481809347868,0.02817700244486332,0.008425979875028133,0.07440634816884995,128_64_relu_adam,128_64_relu,Adam,13
0.002051443327218294,0.03448740020394325,0.01078625489026308,0.08947725594043732,128_64_relu_adam,128_64_relu,Adam,14
0.0027022904250770807,0.040596820414066315,0.004902967717498541,0.053626254200935364,128_64_relu_adam,128_64_relu,Adam,15
0.0026242167223244905,0.03945789486169815,0.005094845779240131,0.0557059645652771,128_64_relu_adam,128_64_relu,Adam,16
0.0021152328699827194,0.03482311964035034,0.007076571695506573,0.06990286707878113,128_64_relu_adam,128_64_relu,Adam,17
0.001930965343490243,0.03433552011847496,0.005944401491433382,0.06232716143131256,128_64_relu_adam,128_64_relu,Adam,18
0.0017569680931046605,0.032793574035167694,0.0038396078161895275,0.04533230513334274,128_64_relu_adam,128_64_relu,Adam,19
0.0011970887426286936,0.026664992794394493,0.0037487696390599012,0.04440261796116829,128_64_relu_adam,128_64_relu,Adam,20
0.0009181192144751549,0.023075690492987633,0.003801739541813731,0.04473758116364479,128_64_relu_adam,128_64_relu,Adam,21
0.0007639364339411259,0.020817747339606285,0.003831333713606,0.04486577957868576,128_64_relu_adam,128_64_relu,Adam,22
0.0006919251172803342,0.019684497267007828,0.0038745964411646128,0.045307841151952744,128_64_relu_adam,128_64_relu,Adam,23
0.0006951576797291636,0.019749103114008904,0.0038477990310639143,0.04481344297528267,128_64_relu_adam,128_64_relu,Adam,24
0.0007130469894036651,0.020048588514328003,0.003906953148543835,0.04455217346549034,128_64_relu_adam,128_64_relu,Adam,25
0.0008179634460248053,0.021644920110702515,0.0039724744856357574,0.04496745020151138,128_64_relu_adam,128_64_relu,Adam,26
0.0010704565793275833,0.02459312416613102,0.004004087299108505,0.04634179174900055,128_64_relu_adam,128_64_relu,Adam,27
0.0012648103293031454,0.02642829343676567,0.004611323121935129,0.05161453038454056,128_64_relu_adam,128_64_relu,Adam,28
0.0017876990605145693,0.03237532824277878,0.00637676240876317,0.06426475942134857,128_64_relu_adam,128_64_relu,Adam,29
0.00226975348778069,0.035840027034282684,0.007184694521129131,0.06933868676424026,128_64_relu_adam,128_64_relu,Adam,30
